DateTime,AQI
2021-05-13,20.291666666666668
2021-05-14,16.916666666666668
2021-05-15,27.833333333333332
2021-05-16,23.833333333333332
2021-05-17,20.333333333333332
2021-05-18,30.291666666666668
2021-05-19,39.541666666666664
2021-05-20,30.875
2021-05-21,50.91304347826087
2021-05-22,30.25
2021-05-23,28.25
2021-05-24,47.083333333333336
2021-05-25,42.65217391304348
2021-05-26,34.958333333333336
2021-05-27,60.666666666666664
2021-05-28,35.791666666666664
2021-05-29,32.541666666666664
2021-05-30,35.75
2021-05-31,45.125
2021-06-01,41.958333333333336
2021-06-02,51.833333333333336
2021-06-03,75.29166666666667
2021-06-04,61.083333333333336
2021-06-05,63.125
2021-06-06,52.708333333333336
2021-06-07,41.333333333333336
2021-06-08,64.8695652173913
2021-06-09,59.333333333333336
2021-06-10,66.54166666666667
2021-06-11,56.916666666666664
2021-06-12,58.083333333333336
2021-06-13,48.125
2021-06-14,40.875
2021-06-15,41.625
2021-06-16,55.083333333333336
2021-06-17,67.16666666666667
2021-06-18,69.45833333333333
2021-06-19,66.0
2021-06-20,68.29166666666667
2021-06-21,88.125
2021-06-22,90.78260869565217
2021-06-23,85.0
2021-06-24,96.5
2021-06-25,85.08333333333333
2021-06-26,61.416666666666664
2021-06-27,58.208333333333336
2021-06-28,56.416666666666664
2021-06-29,63.041666666666664
2021-06-30,67.58333333333333
2021-07-01,60.666666666666664
2021-07-02,50.708333333333336
2021-07-03,37.416666666666664
2021-07-04,49.916666666666664
2021-07-05,48.458333333333336
2021-07-06,71.25
2021-07-07,67.65217391304348
2021-07-08,66.66666666666667
2021-07-09,60.916666666666664
2021-07-10,78.29166666666667
2021-07-11,75.20833333333333
2021-07-12,59.416666666666664
2021-07-13,63.541666666666664
2021-07-14,59.875
2021-07-15,76.04166666666667
2021-07-16,70.08333333333333
2021-07-17,49.125
2021-07-18,44.791666666666664
2021-07-19,34.125
2021-07-20,47.875
2021-07-21,51.875
2021-07-22,55.583333333333336
2021-07-23,72.0
2021-07-24,86.04166666666667
2021-07-25,67.41666666666667
2021-07-26,62.666666666666664
2021-07-27,68.70833333333333
2021-07-28,66.79166666666667
2021-07-29,80.0
2021-07-30,83.91666666666667
2021-07-31,69.29166666666667
2021-08-01,61.541666666666664
2021-08-02,73.45833333333333
2021-08-03,70.125
2021-08-04,37.875
2021-08-05,62.208333333333336
2021-08-06,37.083333333333336
